s1,time,measurementId
0.50930524,84.210526,d6c797f9-ead0-443f-8634-86f1bca8f263
0.35290217,89.47369,d6c797f9-ead0-443f-8634-86f1bca8f263
0.24441202,94.73684,d6c797f9-ead0-443f-8634-86f1bca8f263
0.16921788,100.0,d6c797f9-ead0-443f-8634-86f1bca8f263
40.505184,0.0,796fea5c-b6dc-4092-92d3-7b4645373534
30.86,5.263158,796fea5c-b6dc-4092-92d3-7b4645373534
23.07763,10.526316,796fea5c-b6dc-4092-92d3-7b4645373534
16.971048,15.789474,796fea5c-b6dc-4092-92d3-7b4645373534
12.302179,21.052631,796fea5c-b6dc-4092-92d3-7b4645373534
8.813157,26.315788,796fea5c-b6dc-4092-92d3-7b4645373534
6.25515,31.578947,796fea5c-b6dc-4092-92d3-7b4645373534
4.408145,36.842106,796fea5c-b6dc-4092-92d3-7b4645373534
3.0901318,42.105263,796fea5c-b6dc-4092-92d3-7b4645373534
2.1578574,47.36842,796fea5c-b6dc-4092-92d3-7b4645373534
1.5026748,52.631577,796fea5c-b6dc-4092-92d3-7b4645373534
1.0443652,57.894737,796fea5c-b6dc-4092-92d3-7b4645373534
0.7248316,63.157894,796fea5c-b6dc-4092-92d3-7b4645373534
0.50257313,68.42105,796fea5c-b6dc-4092-92d3-7b4645373534
0.34823015,73.68421,796fea5c-b6dc-4092-92d3-7b4645373534
0.24117278,78.947365,796fea5c-b6dc-4092-92d3-7b4645373534
0.16697343,84.210526,796fea5c-b6dc-4092-92d3-7b4645373534
0.115575954,89.47369,796fea5c-b6dc-4092-92d3-7b4645373534
0.079986945,94.73684,796fea5c-b6dc-4092-92d3-7b4645373534
0.055350658,100.0,796fea5c-b6dc-4092-92d3-7b4645373534
302.17215,0.0,1fef29db-15e8-4ac4-8f11-92c728be42aa
274.81863,5.263158,1fef29db-15e8-4ac4-8f11-92c728be42aa
248.17447,10.526316,1fef29db-15e8-4ac4-8f11-92c728be42aa
222.3295,15.789474,1fef29db-15e8-4ac4-8f11-92c728be42aa
197.3869,21.052631,1fef29db-15e8-4ac4-8f11-92c728be42aa
173.46423,26.315788,1fef29db-15e8-4ac4-8f11-92c728be42aa
150.69408,31.578947,1fef29db-15e8-4ac4-8f11-92c728be42aa
129.2231,36.842106,1fef29db-15e8-4ac4-8f11-92c728be42aa
109.20883,42.105263,1fef29db-15e8-4ac4-8f11-92c728be42aa
90.81284,47.36842,1fef29db-15e8-4ac4-8f11-92c728be42aa
74.1891,52.631577,1fef29db-15e8-4ac4-8f11-92c728be42aa
59.466835,57.894737,1fef29db-15e8-4ac4-8f11-92c728be42aa
46.729347,63.157894,1fef29db-15e8-4ac4-8f11-92c728be42aa
35.992744,68.42105,1fef29db-15e8-4ac4-8f11-92c728be42aa
27.191584,73.68421,1fef29db-15e8-4ac4-8f11-92c728be42aa
20.178501,78.947365,1fef29db-15e8-4ac4-8f11-92c728be42aa
14.740213,84.210526,1fef29db-15e8-4ac4-8f11-92c728be42aa
10.625964,89.47369,1fef29db-15e8-4ac4-8f11-92c728be42aa
7.578776,94.73684,1fef29db-15e8-4ac4-8f11-92c728be42aa
5.3607855,100.0,1fef29db-15e8-4ac4-8f11-92c728be42aa
214.44365,0.0,56279e1d-d2f0-4d43-9696-e3400bca3f61
189.806,5.263158,56279e1d-d2f0-4d43-9696-e3400bca3f61
166.22807,10.526316,56279e1d-d2f0-4d43-9696-e3400bca3f61
143.84702,15.789474,56279e1d-d2f0-4d43-9696-e3400bca3f61
122.81338,21.052631,56279e1d-d2f0-4d43-9696-e3400bca3f61
103.28686,26.315788,56279e1d-d2f0-4d43-9696-e3400bca3f61
85.428185,31.578947,56279e1d-d2f0-4d43-9696-e3400bca3f61
69.385666,36.842106,56279e1d-d2f0-4d43-9696-e3400bca3f61
55.27661,42.105263,56279e1d-d2f0-4d43-9696-e3400bca3f61
43.165443,47.36842,56279e1d-d2f0-4d43-9696-e3400bca3f61
33.04385,52.631577,56279e1d-d2f0-4d43-9696-e3400bca3f61
24.820057,57.894737,56279e1d-d2f0-4d43-9696-e3400bca3f61
18.323692,63.157894,56279e1d-d2f0-4d43-9696-e3400bca3f61
13.3264,68.42105,56279e1d-d2f0-4d43-9696-e3400bca3f61
9.572241,73.68421,56279e1d-d2f0-4d43-9696-e3400bca3f61
6.807942,78.947365,56279e1d-d2f0-4d43-9696-e3400bca3f61
4.805188,84.210526,56279e1d-d2f0-4d43-9696-e3400bca3f61
3.3723292,89.47369,56279e1d-d2f0-4d43-9696-e3400bca3f61
2.3568778,94.73684,56279e1d-d2f0-4d43-9696-e3400bca3f61
1.6422431,100.0,56279e1d-d2f0-4d43-9696-e3400bca3f61
82.58096,0.0,2756b7a4-4290-4b61-a036-5cf2253b5c49
66.85866,5.263158,2756b7a4-4290-4b61-a036-5cf2253b5c49
53.085075,10.526316,2756b7a4-4290-4b61-a036-5cf2253b5c49
41.313526,15.789474,2756b7a4-4290-4b61-a036-5cf2253b5c49
31.521965,21.052631,2756b7a4-4290-4b61-a036-5cf2253b5c49
23.604517,26.315788,2756b7a4-4290-4b61-a036-5cf2253b5c49
17.379143,31.578947,2756b7a4-4290-4b61-a036-5cf2253b5c49
12.610571,36.842106,2756b7a4-4290-4b61-a036-5cf2253b5c49
9.041336,42.105263,2756b7a4-4290-4b61-a036-5cf2253b5c49
6.4210944,47.36842,2756b7a4-4290-4b61-a036-5cf2253b5c49
4.5272136,52.631577,2756b7a4-4290-4b61-a036-5cf2253b5c49
3.1746924,57.894737,2756b7a4-4290-4b61-a036-5cf2253b5c49
2.2174592,63.157894,2756b7a4-4290-4b61-a036-5cf2253b5c49
1.5444553,68.42105,2756b7a4-4290-4b61-a036-5cf2253b5c49
1.0735376,73.68421,2756b7a4-4290-4b61-a036-5cf2253b5c49
0.7451444,78.947365,2756b7a4-4290-4b61-a036-5cf2253b5c49
0.5166891,84.210526,2756b7a4-4290-4b61-a036-5cf2253b5c49
0.35802653,89.47369,2756b7a4-4290-4b61-a036-5cf2253b5c49
0.24796501,94.73684,2756b7a4-4290-4b61-a036-5cf2253b5c49
0.17167957,100.0,2756b7a4-4290-4b61-a036-5cf2253b5c49
52.838226,0.0,0cf5f184-7870-47ef-9ea2-7beb6e19b288
41.105476,5.263158,0cf5f184-7870-47ef-9ea2-7beb6e19b288
31.351452,10.526316,0cf5f184-7870-47ef-9ea2-7beb6e19b288
23.468685,15.789474,0cf5f184-7870-47ef-9ea2-7beb6e19b288
17.27386,21.052631,0cf5f184-7870-47ef-9ea2-7beb6e19b288
12.530957,26.315788,0cf5f184-7870-47ef-9ea2-7beb6e19b288
8.982397,31.578947,0cf5f184-7870-47ef-9ea2-7beb6e19b288
6.378212,36.842106,0cf5f184-7870-47ef-9ea2-7beb6e19b288
4.4964347,42.105263,0cf5f184-7870-47ef-9ea2-7beb6e19b288
3.152828,47.36842,0cf5f184-7870-47ef-9ea2-7beb6e19b288
2.2020457,52.631577,0cf5f184-7870-47ef-9ea2-7beb6e19b288
1.5336493,57.894737,0cf5f184-7870-47ef-9ea2-7beb6e19b288
1.0659916,63.157894,0cf5f184-7870-47ef-9ea2-7beb6e19b288
0.73988956,68.42105,0cf5f184-7870-47ef-9ea2-7beb6e19b288
0.51303744,73.68421,0cf5f184-7870-47ef-9ea2-7beb6e19b288
0.35549247,78.947365,0cf5f184-7870-47ef-9ea2-7beb6e19b288
0.24620777,84.210526,0cf5f184-7870-47ef-9ea2-7beb6e19b288
0.17046198,89.47369,0cf5f184-7870-47ef-9ea2-7beb6e19b288
0.117992006,94.73684,0cf5f184-7870-47ef-9ea2-7beb6e19b288
0.081659585,100.0,0cf5f184-7870-47ef-9ea2-7beb6e19b288
293.52344,0.0,756e1db0-6d00-4363-9fd6-0382c1a0592b
266.38342,5.263158,756e1db0-6d00-4363-9fd6-0382c1a0592b
239.9796,10.526316,756e1db0-6d00-4363-9fd6-0382c1a0592b
214.40582,15.789474,756e1db0-6d00-4363-9fd6-0382c1a0592b
189.76967,21.052631,756e1db0-6d00-4363-9fd6-0382c1a0592b
166.19344,26.315788,756e1db0-6d00-4363-9fd6-0382c1a0592b
143.81429,31.578947,756e1db0-6d00-4363-9fd6-0382c1a0592b
122.78277,36.842106,756e1db0-6d00-4363-9fd6-0382c1a0592b
103.25865,42.105263,756e1db0-6d00-4363-9fd6-0382c1a0592b
85.4026,47.36842,756e1db0-6d00-4363-9fd6-0382c1a0592b
69.362915,52.631577,756e1db0-6d00-4363-9fd6-0382c1a0592b
55.25683,57.894737,756e1db0-6d00-4363-9fd6-0382c1a0592b
43.148705,63.157894,756e1db0-6d00-4363-9fd6-0382c1a0592b
33.03006,68.42105,756e1db0-6d00-4363-9fd6-0382c1a0592b
24.809017,73.68421,756e1db0-6d00-4363-9fd6-0382c1a0592b
18.315098,78.947365,756e1db0-6d00-4363-9fd6-0382c1a0592b
13.319865,84.210526,756e1db0-6d00-4363-9fd6-0382c1a0592b
9.567387,89.47369,756e1db0-6d00-4363-9fd6-0382c1a0592b
6.8044,94.73684,756e1db0-6d00-4363-9fd6-0382c1a0592b
4.80264,100.0,756e1db0-6d00-4363-9fd6-0382c1a0592b
194.1322,0.0,435692d8-fbde-4dc5-ad7f-60d76904337e
170.35538,5.263158,435692d8-fbde-4dc5-ad7f-60d76904337e
147.74988,10.526316,435692d8-fbde-4dc5-ad7f-60d76904337e
126.46405,15.789474,435692d8-fbde-4dc5-ad7f-60d76904337e
106.656456,21.052631,435692d8-fbde-4dc5-ad7f-60d76904337e
88.48845,26.315788,435692d8-fbde-4dc5-ad7f-60d76904337e
72.1118,31.578947,435692d8-fbde-4dc5-ad7f-60d76904337e
57.65089,36.842106,435692d8-fbde-4dc5-ad7f-60d76904337e
45.181217,42.105263,435692d8-fbde-4dc5-ad7f-60d76904337e
34.70858,47.36842,435692d8-fbde-4dc5-ad7f-60d76904337e
26.156265,52.631577,435692d8-fbde-4dc5-ad7f-60d76904337e
19.366829,57.894737,435692d8-fbde-4dc5-ad7f-60d76904337e
14.12021,63.157894,435692d8-fbde-4dc5-ad7f-60d76904337e
10.16304,68.42105,435692d8-fbde-4dc5-ad7f-60d76904337e
7.239634,73.68421,435692d8-fbde-4dc5-ad7f-60d76904337e
5.1160665,78.947365,435692d8-fbde-4dc5-ad7f-60d76904337e
3.5937216,84.210526,435692d8-fbde-4dc5-ad7f-60d76904337e
2.5132382,89.47369,435692d8-fbde-4dc5-ad7f-60d76904337e
1.7520102,94.73684,435692d8-fbde-4dc5-ad7f-60d76904337e
1.2185687,100.0,435692d8-fbde-4dc5-ad7f-60d76904337e
80.20972,0.0,a08e43fb-25d4-490f-8322-6ad003bcf351
64.76129,5.263158,a08e43fb-25d4-490f-8322-6ad003bcf351
51.27319,10.526316,a08e43fb-25d4-490f-8322-6ad003bcf351
39.788956,15.789474,a08e43fb-25d4-490f-8322-6ad003bcf351
30.274666,21.052631,a08e43fb-25d4-490f-8322-6ad003bcf351
22.612665,26.315788,a08e43fb-25d4-490f-8322-6ad003bcf351
16.611576,31.578947,a08e43fb-25d4-490f-8322-6ad003bcf351
12.030974,36.842106,a08e43fb-25d4-490f-8322-6ad003bcf351
8.61277,42.105263,a08e43fb-25d4-490f-8322-6ad003bcf351
6.1095743,47.36842,a08e43fb-25d4-490f-8322-6ad003bcf351
4.3037806,52.631577,a08e43fb-25d4-490f-8322-6ad003bcf351
3.0160565,57.894737,a08e43fb-25d4-490f-8322-6ad003bcf351
2.1056685,63.157894,a08e43fb-25d4-490f-8322-6ad003bcf351
1.466103,68.42105,a08e43fb-25d4-490f-8322-6ad003bcf351
1.0188346,73.68421,a08e43fb-25d4-490f-8322-6ad003bcf351
0.7070575,78.947365,a08e43fb-25d4-490f-8322-6ad003bcf351
0.49022254,84.210526,a08e43fb-25d4-490f-8322-6ad003bcf351
0.33965975,89.47369,a08e43fb-25d4-490f-8322-6ad003bcf351
0.23523112,94.73684,a08e43fb-25d4-490f-8322-6ad003bcf351
0.16285683,100.0,a08e43fb-25d4-490f-8322-6ad003bcf351
60.14132,0.0,a2d670a3-0641-4c90-b250-fd7c67b74443
47.305748,5.263158,a2d670a3-0641-4c90-b250-fd7c67b74443
36.47209,10.526316,a2d670a3-0641-4c90-b250-fd7c67b74443
27.579052,15.789474,a2d670a3-0641-4c90-b250-fd7c67b74443
20.483017,21.052631,a2d670a3-0641-4c90-b250-fd7c67b74443
14.97335,26.315788,a2d670a3-0641-4c90-b250-fd7c67b74443
10.800371,31.578947,a2d670a3-0641-4c90-b250-fd7c67b74443
7.7067447,36.842106,a2d670a3-0641-4c90-b250-fd7c67b74443
5.453241,42.105263,a2d670a3-0641-4c90-b250-fd7c67b74443
3.8342714,47.36842,a2d670a3-0641-4c90-b250-fd7c67b74443
2.6833549,52.631577,a2d670a3-0641-4c90-b250-fd7c67b74443
1.8715461,57.894737,a2d670a3-0641-4c90-b250-fd7c67b74443
1.302178,63.157894,a2d670a3-0641-4c90-b250-fd7c67b74443
0.90447086,68.42105,a2d670a3-0641-4c90-b250-fd7c67b74443
0.6274722,73.68421,a2d670a3-0641-4c90-b250-fd7c67b74443
0.43493828,78.947365,a2d670a3-0641-4c90-b250-fd7c67b74443
0.30130398,84.210526,a2d670a3-0641-4c90-b250-fd7c67b74443
0.20864321,89.47369,a2d670a3-0641-4c90-b250-fd7c67b74443
0.14443761,94.73684,a2d670a3-0641-4c90-b250-fd7c67b74443
0.099970154,100.0,a2d670a3-0641-4c90-b250-fd7c67b74443
294.89804,0.0,f1f125a5-615f-44cf-afea-4d891aa37397
267.72345,5.263158,f1f125a5-615f-44cf-afea-4d891aa37397
241.28069,10.526316,f1f125a5-615f-44cf-afea-4d891aa37397
215.663,15.789474,f1f125a5-615f-44cf-afea-4d891aa37397
190.97717,21.052631,f1f125a5-615f-44cf-afea-4d891aa37397
167.34483,26.315788,f1f125a5-615f-44cf-afea-4d891aa37397
144.90236,31.578947,f1f125a5-615f-44cf-afea-4d891aa37397
123.79974,36.842106,f1f125a5-615f-44cf-afea-4d891aa37397
104.19642,42.105263,f1f125a5-615f-44cf-afea-4d891aa37397
86.25329,47.36842,f1f125a5-615f-44cf-afea-4d891aa37397
70.11967,52.631577,f1f125a5-615f-44cf-afea-4d891aa37397
55.91486,57.894737,f1f125a5-615f-44cf-afea-4d891aa37397
43.706375,63.157894,f1f125a5-615f-44cf-afea-4d891aa37397
33.489754,68.42105,f1f125a5-615f-44cf-afea-4d891aa37397
25.177296,73.68421,f1f125a5-615f-44cf-afea-4d891aa37397
18.602093,78.947365,f1f125a5-615f-44cf-afea-4d891aa37397
13.537919,84.210526,f1f125a5-615f-44cf-afea-4d891aa37397
9.729459,89.47369,f1f125a5-615f-44cf-afea-4d891aa37397
6.9226966,94.73684,f1f125a5-615f-44cf-afea-4d891aa37397
4.8877573,100.0,f1f125a5-615f-44cf-afea-4d891aa37397
214.51678,0.0,99645a72-508e-4e2a-94ca-55b130a87b15
189.87622,5.263158,99645a72-508e-4e2a-94ca-55b130a87b15
166.29501,10.526316,99645a72-508e-4e2a-94ca-55b130a87b15
143.91025,15.789474,99645a72-508e-4e2a-94ca-55b130a87b15
122.87245,21.052631,99645a72-508e-4e2a-94ca-55b130a87b15
103.34131,26.315788,99645a72-508e-4e2a-94ca-55b130a87b15
85.47755,31.578947,99645a72-508e-4e2a-94ca-55b130a87b15
69.429535,36.842106,99645a72-508e-4e2a-94ca-55b130a87b15
55.314747,42.105263,99645a72-508e-4e2a-94ca-55b130a87b15
43.19775,47.36842,99645a72-508e-4e2a-94ca-55b130a87b15
33.070465,52.631577,99645a72-508e-4e2a-94ca-55b130a87b15
24.841366,57.894737,99645a72-508e-4e2a-94ca-55b130a87b15
18.340286,63.157894,99645a72-508e-4e2a-94ca-55b130a87b15
13.339,68.42105,99645a72-508e-4e2a-94ca-55b130a87b15
9.5816,73.68421,99645a72-508e-4e2a-94ca-55b130a87b15
6.8147664,78.947365,99645a72-508e-4e2a-94ca-55b130a87b15
4.8100977,84.210526,99645a72-508e-4e2a-94ca-55b130a87b15
3.3758223,89.47369,99645a72-508e-4e2a-94ca-55b130a87b15
2.3593435,94.73684,99645a72-508e-4e2a-94ca-55b130a87b15
1.6439732,100.0,99645a72-508e-4e2a-94ca-55b130a87b15
57.080826,0.0,6e56b5a1-414d-4e69-a0f0-77cbe1c0fd29
44.696358,5.263158,6e56b5a1-414d-4e69-a0f0-77cbe1c0fd29
34.30738,10.526316,6e56b5a1-414d-4e69-a0f0-77cbe1c0fd29
25.83363,15.789474,6e56b5a1-414d-4e69-a0f0-77cbe1c0fd29
19.114498,21.052631,6e56b5a1-414d-4e69-a0f0-77cbe1c0fd29
13.927879,26.315788,6e56b5a1-414d-4e69-a0f0-77cbe1c0fd29
10.019701,31.578947,6e56b5a1-414d-4e69-a0f0-77cbe1c0fd29
7.1347804,36.842106,6e56b5a1-414d-4e69-a0f0-77cbe1c0fd29
5.040492,42.105263,6e56b5a1-414d-4e69-a0f0-77cbe1c0fd29
3.5398672,47.36842,6e56b5a1-414d-4e69-a0f0-77cbe1c0fd29
2.4751854,52.631577,6e56b5a1-414d-4e69-a0f0-77cbe1c0fd29
1.7252866,57.894737,6e56b5a1-414d-4e69-a0f0-77cbe1c0fd29
1.1998858,63.157894,6e56b5a1-414d-4e69-a0f0-77cbe1c0fd29
0.8331622,68.42105,6e56b5a1-414d-4e69-a0f0-77cbe1c0fd29
0.57787645,73.68421,6e56b5a1-414d-4e69-a0f0-77cbe1c0fd29
0.40049976,78.947365,6e56b5a1-414d-4e69-a0f0-77cbe1c0fd29
0.2774173,84.210526,6e56b5a1-414d-4e69-a0f0-77cbe1c0fd29
0.19208834,89.47369,6e56b5a1-414d-4e69-a0f0-77cbe1c0fd29
0.13297038,94.73684,6e56b5a1-414d-4e69-a0f0-77cbe1c0fd29
0.09203003,100.0,6e56b5a1-414d-4e69-a0f0-77cbe1c0fd29
38.68702,0.0,f323764f-7172-48a1-af10-977ced793f32
29.376347,5.263158,f323764f-7172-48a1-af10-977ced793f32
21.900818,10.526316,f323764f-7172-48a1-af10-977ced793f32
16.062487,15.789474,f323764f-7172-48a1-af10-977ced793f32
11.61753,21.052631,f323764f-7172-48a1-af10-977ced793f32
8.307775,26.315788,f323764f-7172-48a1-af10-977ced793f32
5.88829,31.578947,f323764f-7172-48a1-af10-977ced793f32
4.145298,36.842106,f323764f-7172-48a1-af10-977ced793f32
2.9036553,42.105263,f323764f-7172-48a1-af10-977ced793f32
2.0265222,47.36842,f323764f-7172-48a1-af10-977ced793f32
1.4106618,52.631577,f323764f-7172-48a1-af10-977ced793f32
0.9801428,57.894737,f323764f-7172-48a1-af10-977ced793f32
0.68012565,63.157894,f323764f-7172-48a1-af10-977ced793f32
0.47151136,68.42105,f323764f-7172-48a1-af10-977ced793f32
0.32667673,73.68421,f323764f-7172-48a1-af10-977ced793f32
0.22623068,78.947365,f323764f-7172-48a1-af10-977ced793f32
0.15662129,84.210526,f323764f-7172-48a1-af10-977ced793f32
0.10840692,89.47369,f323764f-7172-48a1-af10-977ced793f32
0.07502381,94.73684,f323764f-7172-48a1-af10-977ced793f32
0.05191543,100.0,f323764f-7172-48a1-af10-977ced793f32
293.86722,0.0,75f00b07-7bda-4e8e-b442-7ad10427d8f4
266.7185,5.263158,75f00b07-7bda-4e8e-b442-7ad10427d8f4
240.30495,10.526316,75f00b07-7bda-4e8e-b442-7ad10427d8f4
214.72015,15.789474,75f00b07-7bda-4e8e-b442-7ad10427d8f4
190.07155,21.052631,75f00b07-7bda-4e8e-b442-7ad10427d8f4
166.48125,26.315788,75f00b07-7bda-4e8e-b442-7ad10427d8f4
144.08621,31.578947,75f00b07-7bda-4e8e-b442-7ad10427d8f4
123.03688,36.842106,75f00b07-7bda-4e8e-b442-7ad10427d8f4
103.49289,42.105263,75f00b07-7bda-4e8e-b442-7ad10427d8f4
85.61502,47.36842,75f00b07-7bda-4e8e-b442-7ad10427d8f4
69.5518,52.631577,75f00b07-7bda-4e8e-b442-7ad10427d8f4
55.420998,57.894737,75f00b07-7bda-4e8e-b442-7ad10427d8f4
43.287758,63.157894,75f00b07-7bda-4e8e-b442-7ad10427d8f4
33.144615,68.42105,75f00b07-7bda-4e8e-b442-7ad10427d8f4
24.900745,73.68421,75f00b07-7bda-4e8e-b442-7ad10427d8f4
18.38654,78.947365,75f00b07-7bda-4e8e-b442-7ad10427d8f4
13.374127,84.210526,75f00b07-7bda-4e8e-b442-7ad10427d8f4
9.607701,89.47369,75f00b07-7bda-4e8e-b442-7ad10427d8f4
6.833815,94.73684,75f00b07-7bda-4e8e-b442-7ad10427d8f4
4.823802,100.0,75f00b07-7bda-4e8e-b442-7ad10427d8f4
188.88081,0.0,1748d568-930d-4a8f-926f-114aa2f8df67
165.34619,5.263158,1748d568-930d-4a8f-926f-114aa2f8df67
143.01399,10.526316,1748d568-930d-4a8f-926f-114aa2f8df67
122.03519,15.789474,1748d568-930d-4a8f-926f-114aa2f8df67
102.56973,21.052631,1748d568-930d-4a8f-926f-114aa2f8df67
84.77814,26.315788,1748d568-930d-4a8f-926f-114aa2f8df67
68.807915,31.578947,1748d568-930d-4a8f-926f-114aa2f8df67
54.774746,36.842106,1748d568-930d-4a8f-926f-114aa2f8df67
42.74061,42.105263,1748d568-930d-4a8f-926f-114aa2f8df67
32.694077,47.36842,1748d568-930d-4a8f-926f-114aa2f8df67
24.54018,52.631577,1748d568-930d-4a8f-926f-114aa2f8df67
18.105831,57.894737,1748d568-930d-4a8f-926f-114aa2f8df67
13.1610365,63.157894,1748d568-930d-4a8f-926f-114aa2f8df67
9.449441,68.42105,1748d568-930d-4a8f-926f-114aa2f8df67
6.718366,73.68421,1748d568-930d-4a8f-926f-114aa2f8df67
4.740773,78.947365,1748d568-930d-4a8f-926f-114aa2f8df67
3.3265045,84.210526,1748d568-930d-4a8f-926f-114aa2f8df67
2.3245363,89.47369,1748d568-930d-4a8f-926f-114aa2f8df67
1.6195529,94.73684,1748d568-930d-4a8f-926f-114aa2f8df67
1.1259928,100.0,1748d568-930d-4a8f-926f-114aa2f8df67
79.900055,0.0,a33583e8-719e-4299-ae50-45b727438466
64.48788,5.263158,a33583e8-719e-4299-ae50-45b727438466
51.03748,10.526316,a33583e8-719e-4299-ae50-45b727438466
39.591057,15.789474,a33583e8-719e-4299-ae50-45b727438466
30.113129,21.052631,a33583e8-719e-4299-ae50-45b727438466
22.484509,26.315788,a33583e8-719e-4299-ae50-45b727438466
16.512611,31.578947,a33583e8-719e-4299-ae50-45b727438466
11.9563875,36.842106,a33583e8-719e-4299-ae50-45b727438466
8.557699,42.105263,a33583e8-719e-4299-ae50-45b727438466
6.069593,47.36842,a33583e8-719e-4299-ae50-45b727438466
4.275133,52.631577,a33583e8-719e-4299-ae50-45b727438466
2.9957302,57.894737,a33583e8-719e-4299-ae50-45b727438466
2.091353,63.157894,a33583e8-719e-4299-ae50-45b727438466
1.4560739,68.42105,a33583e8-719e-4299-ae50-45b727438466
1.0118349,73.68421,a33583e8-719e-4299-ae50-45b727438466
0.70218486,78.947365,a33583e8-719e-4299-ae50-45b727438466
0.4868371,84.210526,a33583e8-719e-4299-ae50-45b727438466
0.33731058,89.47369,a33583e8-719e-4299-ae50-45b727438466
0.23360254,94.73684,a33583e8-719e-4299-ae50-45b727438466
0.16172849,100.0,a33583e8-719e-4299-ae50-45b727438466
48.307743,0.0,d52c07c6-0ebd-41ac-a17a-01391e37e120
37.306927,5.263158,d52c07c6-0ebd-41ac-a17a-01391e37e120
28.25515,10.526316,d52c07c6-0ebd-41ac-a17a-01391e37e120
21.015343,15.789474,d52c07c6-0ebd-41ac-a17a-01391e37e120
15.381559,21.052631,d52c07c6-0ebd-41ac-a17a-01391e37e120
11.106183,26.315788,d52c07c6-0ebd-41ac-a17a-01391e37e120
7.9313927,31.578947,d52c07c6-0ebd-41ac-a17a-01391e37e120
5.6156917,36.842106,d52c07c6-0ebd-41ac-a17a-01391e37e120
3.9503248,42.105263,d52c07c6-0ebd-41ac-a17a-01391e37e120
2.7655106,47.36842,d52c07c6-0ebd-41ac-a17a-01391e37e120
1.9293181,52.631577,d52c07c6-0ebd-41ac-a17a-01391e37e120
1.3426056,57.894737,d52c07c6-0ebd-41ac-a17a-01391e37e120
0.93266547,63.157894,d52c07c6-0ebd-41ac-a17a-01391e37e120
0.64708775,68.42105,d52c07c6-0ebd-41ac-a17a-01391e37e120
0.44856173,73.68421,d52c07c6-0ebd-41ac-a17a-01391e37e120
0.3107548,78.947365,d52c07c6-0ebd-41ac-a17a-01391e37e120
0.21519376,84.210526,d52c07c6-0ebd-41ac-a17a-01391e37e120
0.14897525,89.47369,d52c07c6-0ebd-41ac-a17a-01391e37e120
0.10311229,94.73684,d52c07c6-0ebd-41ac-a17a-01391e37e120
0.07135839,100.0,d52c07c6-0ebd-41ac-a17a-01391e37e120
311.12643,0.0,9e127bf0-83a2-4f97-8cdc-5520db6072a7
283.56137,5.263158,9e127bf0-83a2-4f97-8cdc-5520db6072a7
256.67932,10.526316,9e127bf0-83a2-4f97-8cdc-5520db6072a7
230.5662,15.789474,9e127bf0-83a2-4f97-8cdc-5520db6072a7
205.3206,21.052631,9e127bf0-83a2-4f97-8cdc-5520db6072a7
181.05542,26.315788,9e127bf0-83a2-4f97-8cdc-5520db6072a7
157.89844,31.578947,9e127bf0-83a2-4f97-8cdc-5520db6072a7
135.99194,36.842106,9e127bf0-83a2-4f97-8cdc-5520db6072a7
115.490555,42.105263,9e127bf0-83a2-4f97-8cdc-5520db6072a7
96.55551,47.36842,9e127bf0-83a2-4f97-8cdc-5520db6072a7
79.344864,52.631577,9e127bf0-83a2-4f97-8cdc-5520db6072a7
63.997974,57.894737,9e127bf0-83a2-4f97-8cdc-5520db6072a7
50.615417,63.157894,9e127bf0-83a2-4f97-8cdc-5520db6072a7
39.236977,68.42105,9e127bf0-83a2-4f97-8cdc-5520db6072a7
29.824343,73.68421,9e127bf0-83a2-4f97-8cdc-5520db6072a7
22.255568,78.947365,9e127bf0-83a2-4f97-8cdc-5520db6072a7
16.335936,84.210526,9e127bf0-83a2-4f97-8cdc-5520db6072a7
11.823306,89.47369,9e127bf0-83a2-4f97-8cdc-5520db6072a7
8.459501,94.73684,9e127bf0-83a2-4f97-8cdc-5520db6072a7
5.998329,100.0,9e127bf0-83a2-4f97-8cdc-5520db6072a7
187.55324,0.0,7d6ce501-e661-437d-ad2e-5d6ea9f8ebe1
164.08124,5.263158,7d6ce501-e661-437d-ad2e-5d6ea9f8ebe1
141.81966,10.526316,7d6ce501-e661-437d-ad2e-5d6ea9f8ebe1
120.92016,15.789474,7d6ce501-e661-437d-ad2e-5d6ea9f8ebe1
101.54294,21.052631,7d6ce501-e661-437d-ad2e-5d6ea9f8ebe1
83.848206,26.315788,7d6ce501-e661-437d-ad2e-5d6ea9f8ebe1
67.98223,31.578947,7d6ce501-e661-437d-ad2e-5d6ea9f8ebe1
54.058357,36.842106,7d6ce501-e661-437d-ad2e-5d6ea9f8ebe1
42.13494,42.105263,7d6ce501-e661-437d-ad2e-5d6ea9f8ebe1
32.19609,47.36842,7d6ce501-e661-437d-ad2e-5d6ea9f8ebe1
24.142227,52.631577,7d6ce501-e661-437d-ad2e-5d6ea9f8ebe1
17.796448,57.894737,7d6ce501-e661-437d-ad2e-5d6ea9f8ebe1
12.926478,63.157894,7d6ce501-e661-437d-ad2e-5d6ea9f8ebe1
9.275418,68.42105,7d6ce501-e661-437d-ad2e-5d6ea9f8ebe1
6.5915303,73.68421,7d6ce501-e661-437d-ad2e-5d6ea9f8ebe1
4.6496124,78.947365,7d6ce501-e661-437d-ad2e-5d6ea9f8ebe1
3.2616785,84.210526,7d6ce501-e661-437d-ad2e-5d6ea9f8ebe1
